seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
931.0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,1,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,2,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,3,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,4,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,5,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,6,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,7,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,8,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,9,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,10,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,11,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,12,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,13,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,14,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,15,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,16,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,17,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,18,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,19,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,20,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,21,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,22,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,23,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,24,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,25,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,26,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,27,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,28,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,29,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,30,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,31,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,32,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,33,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,34,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,35,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,36,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,37,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,38,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,39,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,40,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,41,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,42,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,43,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,44,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,45,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,46,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,47,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,48,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,49,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,50,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,51,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,52,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,53,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,54,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,55,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,56,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,57,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,58,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,59,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,60,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,61,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,62,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,63,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
931.0,64,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.95,0.0722,0.0493,0.7,Equal
