cycle,name,latent_period
155,Staff14,5
483,Residents15,5
497,Residents162,2
540,Staff151,9
625,Residents77,3
644,Residents160,2
653,Residents75,7
655,Residents136,8
666,Residents144,2
833,Residents76,3
863,Residents79,6
874,Residents137,3
937,Staff104,5
