cycle,name,latent_period
285,Residents22,3
307,Staff83,2
342,Residents20,7
362,Residents21,9
473,Staff128,7
506,Residents144,4
552,Residents83,7
552,Residents130,4
556,Residents82,5
591,Staff46,7
607,Residents84,4
676,Residents170,4
704,Residents163,8
840,Residents169,9
943,Residents78,7
997,Residents92,9
1151,Staff25,2
