cycle,name,latent_period
335,Residents135,9
494,Residents101,4
501,Residents162,2
584,Residents164,3
636,Residents163,7
1009,Residents57,4
1111,Residents59,2
1131,Residents58,7
1139,Residents110,8
1153,Residents155,6
1196,Residents60,7
1212,Residents54,3
1212,Residents55,6
1214,Residents120,2
1217,Residents79,2
1218,Residents136,3
1248,Staff87,9
1292,Residents80,6
1301,Residents122,5
1341,Residents153,9
