cycle,name,latent_period
323,Staff1,3
383,Residents137,6
456,Residents132,4
570,Residents130,6
1038,Residents16,3
1050,Residents106,2
1368,Residents18,2
1413,Residents20,8
1423,Staff34,3
1448,Residents15,2
1478,Residents59,9
1488,Residents57,3
1803,Staff29,8
