cycle,name,latent_period
111,Residents52,3
125,Residents25,2
279,Staff131,4
407,Staff62,3
436,Staff70,2
449,Staff151,8
455,Residents61,3
466,Residents80,4
481,Staff25,2
492,Residents78,6
502,Residents169,6
643,Staff5,5
650,Residents60,2
666,Staff74,5
869,Staff112,7
