cycle,name,latent_period
111,Residents27,3
113,Residents101,3
269,Staff39,9
358,Residents30,2
460,Residents32,3
480,Residents143,9
499,Staff25,2
506,Residents140,2
525,Residents142,4
554,Residents139,4
557,Residents2,3
573,Staff107,2
577,Residents17,3
578,Staff55,8
603,Staff100,6
617,Residents152,7
640,Residents1,9
664,Residents15,9
672,Staff161,5
1005,Residents70,3
1096,Residents69,7
1097,Residents72,5
1219,Staff125,2
