cycle,name,latent_period
62,Residents12,3
725,Staff38,5
746,Staff75,7
772,Staff133,2
796,Staff96,3
1096,Staff80,8
1464,Residents125,3
1554,Residents37,7
1558,Residents124,9
1558,Residents123,2
1627,Staff51,3
1627,Staff142,8
1661,Residents80,2
1663,Residents160,2
1676,Residents47,4
1682,Residents55,6
1689,Residents45,2
1705,Residents28,2
1841,Staff65,5
1842,Residents159,7
