cycle,name,latent_period
65,Residents66,6
112,Staff6,3
145,Residents67,2
166,Residents93,5
176,Residents125,7
178,Residents111,6
208,Residents167,5
210,Residents55,3
246,Residents27,8
252,Residents13,9
266,Residents41,9
268,Residents12,2
272,Residents173,6
378,Staff109,8
435,Residents172,6
463,Residents29,7
464,Residents171,6
577,Residents113,5
619,Residents114,2
652,Residents130,8
671,Staff15,9
