cycle,name,latent_period
88,Residents44,3
154,Residents46,7
207,Residents99,2
265,Staff59,8
267,Residents96,8
276,Residents100,5
295,Residents97,2
571,Staff80,5
956,Residents81,4
968,Staff146,9
984,Residents83,9
988,Staff67,8
996,Residents86,6
1037,Residents60,2
1118,Residents61,2
