cycle,name,latent_period
26,Residents111,2
162,Staff80,2
380,Residents33,6
411,Residents36,4
413,Staff91,2
416,Residents38,5
471,Residents61,8
514,Residents65,4
537,Residents35,3
537,Residents34,8
557,Residents64,2
597,Staff17,7
621,Staff107,6
696,Residents63,6
1076,Staff113,9
1076,Staff94,4
1172,Staff81,5
