cycle,name,latent_period
38,Residents107,3
131,Staff45,3
153,Staff83,5
216,Residents71,4
221,Residents105,5
226,Residents69,4
280,Residents94,5
297,Residents66,8
324,Residents68,2
424,Staff149,3
459,Staff36,7
501,Staff105,3
720,Staff44,6
721,Staff58,2
822,Residents38,4
860,Residents103,9
927,Residents104,6
