cycle,name,latent_period
49,Residents101,8
67,Residents97,4
173,Residents61,8
193,Residents65,5
233,Residents116,3
307,Residents117,7
319,Residents63,8
384,Residents119,8
596,Staff32,4
629,Residents75,2
657,Residents158,6
841,Residents157,6
993,Residents172,3
1077,Residents173,3
1181,Residents171,3
1494,Residents0,3
1573,Residents1,5
1620,Residents2,5
1659,Staff17,8
