cycle,name,latent_period
88,Residents44,3
260,Residents57,8
310,Residents62,3
316,Residents60,6
538,Residents85,7
560,Residents39,8
565,Residents122,3
622,Residents80,4
718,Residents27,9
732,Residents41,2
