cycle,name,latent_period
99,Residents121,8
135,Residents2,2
139,Staff166,7
153,Residents41,5
155,Residents122,2
167,Residents9,8
182,Residents30,9
190,Residents11,6
213,Residents23,8
220,Residents24,2
226,Residents27,2
232,Residents31,3
291,Residents40,8
291,Residents120,7
293,Residents167,9
299,Residents71,6
461,Residents69,8
1052,Residents54,3
