cycle,name,latent_period
126,Residents6,6
174,Residents95,5
189,Residents66,2
201,Residents8,8
204,Residents126,2
249,Residents71,2
313,Residents69,5
388,Staff126,4
416,Residents156,6
432,Staff10,3
445,Residents93,6
479,Residents29,4
