cycle,name,latent_period
51,Residents162,5
156,Residents169,3
211,Residents168,4
288,Residents170,3
494,Residents153,5
692,Residents141,3
709,Residents144,2
757,Residents120,8
802,Residents145,5
897,Residents142,3
942,Residents172,4
943,Residents34,9
948,Residents154,6
967,Residents164,6
972,Residents165,5
1018,Residents98,2
1022,Residents148,4
1088,Residents96,3
1195,Residents157,5
1281,Residents78,5
