cycle,name,latent_period
82,Residents16,3
97,Staff106,3
111,Residents0,3
146,Staff105,2
147,Staff102,3
245,Residents80,5
365,Residents134,4
468,Residents136,6
484,Staff96,2
490,Staff112,5
535,Staff15,5
568,Residents118,3
584,Residents119,6
594,Staff5,2
623,Residents78,7
648,Staff83,4
651,Staff165,2
664,Residents33,2
674,Staff7,4
692,Staff51,4
701,Staff13,2
702,Residents155,2
752,Staff91,6
1141,Residents173,2
1149,Residents165,9
1187,Staff2,4
1246,Residents171,4
