cycle,name,latent_period
52,Staff49,5
120,Residents147,2
144,Residents143,4
144,Residents145,7
158,Residents153,2
177,Residents60,5
179,Residents148,3
242,Residents16,7
250,Residents5,3
334,Residents149,4
434,Staff44,9
434,Staff41,6
