cycle,name,latent_period
58,Residents68,5
206,Residents2,8
221,Residents16,4
246,Residents94,3
247,Residents129,2
251,Residents93,3
269,Residents15,2
283,Staff86,4
305,Residents95,5
306,Residents70,2
307,Residents0,2
309,Residents20,4
356,Residents107,3
359,Residents75,4
360,Residents103,3
389,Residents10,2
395,Staff71,3
414,Residents19,2
449,Residents104,6
488,Residents106,5
504,Residents18,9
