cycle,name,latent_period
111,Staff47,4
136,Staff158,7
187,Staff31,2
187,Staff58,7
189,Residents167,4
285,Residents166,7
521,Staff123,6
552,Staff3,3
591,Staff106,8
605,Residents155,3
616,Staff8,4
645,Staff125,6
697,Residents154,2
713,Residents163,5
719,Residents153,2
1181,Staff11,7
