cycle,name,latent_period
131,Staff115,2
200,Staff94,6
235,Residents125,2
306,Staff44,7
351,Residents124,9
396,Residents26,2
411,Residents22,2
435,Residents21,8
464,Staff169,6
471,Staff86,3
638,Residents20,9
955,Staff7,3
1460,Residents112,9
