cycle,name,latent_period
14,Residents98,7
44,Residents70,6
44,Residents124,8
53,Residents123,2
68,Residents69,6
125,Residents125,8
364,Residents153,3
433,Residents19,4
433,Residents20,3
552,Residents16,2
589,Residents18,2
