cycle,name,latent_period
99,Staff17,7
167,Staff76,4
189,Residents5,3
197,Residents7,7
256,Staff57,9
261,Staff166,2
264,Staff110,2
287,Residents3,3
290,Staff39,8
316,Staff165,5
431,Staff9,6
432,Staff143,3
437,Staff8,4
452,Staff125,2
484,Residents59,5
485,Residents136,4
494,Residents58,9
498,Residents159,5
498,Staff89,9
499,Staff93,6
620,Residents161,5
716,Staff81,4
761,Staff65,7
