cycle,name,latent_period
26,Staff37,2
73,Residents62,5
101,Residents63,5
163,Staff102,7
168,Staff100,8
173,Residents9,3
194,Residents60,8
208,Staff106,4
228,Residents31,5
253,Residents141,9
299,Residents142,2
338,Staff68,8
476,Staff4,2
639,Staff56,4
691,Staff145,7
