cycle,name,latent_period
65,Residents103,4
315,Residents62,3
332,Staff32,6
336,Staff109,3
497,Staff26,3
498,Residents0,6
502,Residents88,4
522,Staff41,2
530,Residents1,9
545,Residents96,3
551,Residents100,2
597,Residents12,3
629,Staff122,8
629,Staff9,4
661,Staff124,9
744,Staff1,8
770,Residents124,2
869,Staff55,5
