cycle,name,latent_period
123,Residents92,4
165,Staff54,9
278,Residents96,2
453,Staff46,5
461,Residents99,2
472,Staff77,3
476,Residents64,2
525,Staff37,2
594,Residents146,9
635,Residents124,8
669,Residents144,3
