cycle,name,latent_period
41,Staff46,2
127,Residents113,6
146,Residents27,2
159,Residents110,7
159,Residents108,5
190,Residents119,4
196,Residents112,8
206,Residents132,9
428,Staff99,2
437,Residents160,4
541,Residents6,3
