cycle,name,latent_period
268,Staff105,3
357,Staff82,4
428,Staff155,4
428,Staff162,2
916,Residents46,4
922,Residents47,2
1001,Residents45,2
1085,Staff48,4
1130,Staff37,2
1131,Staff150,9
1156,Staff98,4
1294,Residents64,8
1522,Residents65,8
1685,Staff131,3
1709,Staff129,9
