cycle,name,latent_period
143,Residents135,5
156,Residents137,4
310,Residents132,6
319,Residents133,5
323,Residents32,5
328,Residents63,2
349,Residents64,6
437,Residents144,4
445,Staff12,9
484,Residents31,2
574,Residents150,2
602,Residents8,9
603,Residents145,8
1149,Staff90,2
1219,Residents99,5
1321,Residents103,3
