cycle,name,latent_period
139,Residents159,3
145,Staff137,6
169,Residents156,5
244,Staff101,3
246,Residents161,4
261,Staff93,3
288,Staff147,4
332,Staff116,5
377,Residents71,5
386,Residents69,9
404,Residents130,2
432,Staff94,3
