cycle,name,latent_period
131,Staff29,7
175,Residents72,7
192,Staff56,5
197,Staff87,2
244,Staff25,3
273,Residents9,2
302,Residents106,2
311,Residents76,2
394,Residents77,7
415,Staff6,2
433,Residents105,4
490,Residents123,5
501,Staff28,6
504,Staff69,4
512,Residents96,8
548,Residents90,5
616,Residents124,9
