cycle,name,latent_period
110,Residents44,4
601,Staff78,3
601,Staff114,9
644,Staff130,6
670,Residents79,3
756,Staff124,4
832,Residents150,3
839,Residents78,3
852,Staff21,8
919,Staff11,4
926,Residents83,2
971,Residents5,4
985,Staff98,3
1153,Staff22,3
