cycle,name,latent_period
68,Staff8,3
185,Residents36,3
201,Residents157,4
222,Residents46,9
228,Residents75,7
355,Residents76,8
454,Residents45,2
476,Residents47,5
580,Residents81,9
594,Residents42,8
606,Residents82,4
653,Residents145,9
694,Residents12,2
716,Residents44,5
753,Residents13,3
