cycle,name,latent_period
155,Residents12,4
321,Residents70,8
338,Residents14,2
394,Residents95,9
420,Residents66,4
439,Residents79,8
440,Residents9,8
534,Residents150,6
536,Residents154,2
552,Staff6,2
583,Residents126,2
688,Residents104,3
787,Residents128,3
874,Residents131,3
