cycle,name,latent_period
35,Residents15,9
112,Residents122,7
132,Residents18,4
275,Residents121,7
287,Residents19,6
299,Residents0,4
411,Staff147,2
478,Residents20,6
496,Staff88,5
521,Residents21,5
