cycle,name,latent_period
321,Staff54,3
379,Residents9,8
389,Staff140,8
394,Residents131,3
413,Staff165,7
426,Residents78,2
455,Residents159,3
456,Staff126,7
480,Staff110,3
542,Residents124,9
565,Residents113,7
566,Residents111,4
658,Residents98,9
666,Residents161,5
890,Residents90,7
1137,Residents112,2
1339,Residents126,5
1374,Residents128,8
1379,Residents120,2
