cycle,name,latent_period
164,Staff116,5
275,Residents59,4
525,Residents141,6
525,Residents145,4
541,Residents86,2
561,Residents90,5
602,Residents138,4
642,Staff54,2
645,Staff50,2
652,Staff47,3
695,Residents144,2
824,Residents140,5
981,Staff2,4
1033,Residents58,8
1147,Residents55,3
1166,Residents54,2
