cycle,name,latent_period
98,Residents136,7
297,Residents137,6
375,Residents66,3
500,Residents94,2
585,Residents93,6
586,Residents71,4
699,Residents69,4
720,Residents74,6
1036,Residents103,6
1057,Residents59,2
1077,Residents58,7
1084,Residents107,7
1090,Residents13,4
1129,Residents91,5
1183,Residents57,8
1189,Residents104,4
1215,Residents102,4
1249,Residents82,3
1310,Residents86,5
1383,Residents81,9
