cycle,name,latent_period
27,Residents31,6
200,Residents17,5
208,Residents140,3
215,Residents141,6
238,Residents15,8
238,Residents35,4
239,Residents138,8
244,Residents122,7
269,Residents146,4
272,Residents148,2
273,Residents139,7
300,Residents145,5
317,Staff71,9
336,Staff15,8
352,Residents20,2
370,Residents147,4
386,Residents124,4
440,Residents149,4
455,Residents18,2
476,Residents16,3
