cycle,name,latent_period
106,Staff47,9
210,Staff135,4
212,Staff62,4
280,Staff131,2
308,Staff167,6
332,Staff73,8
346,Residents147,2
351,Staff55,8
355,Staff71,4
400,Staff12,5
402,Staff38,8
452,Residents103,4
556,Staff87,4
564,Residents99,6
697,Staff166,5
712,Residents148,3
716,Residents42,7
