cycle,name,latent_period
47,Residents116,9
126,Residents113,3
200,Residents33,2
332,Staff93,2
362,Residents18,8
381,Staff109,9
384,Residents5,3
428,Residents8,2
430,Residents67,3
438,Residents20,5
453,Residents22,2
453,Residents156,2
463,Residents35,6
496,Residents172,4
523,Residents139,5
595,Residents39,8
645,Residents158,5
