cycle,name,latent_period
57,Residents141,7
88,Staff43,2
95,Residents170,9
148,Residents164,6
164,Staff108,5
184,Staff121,5
187,Staff137,3
200,Residents162,7
216,Residents3,6
234,Residents54,7
237,Residents57,3
240,Residents46,6
278,Residents138,9
290,Residents7,9
299,Residents163,2
356,Residents172,5
396,Residents166,7
423,Residents173,2
442,Residents16,2
462,Residents171,3
489,Residents47,6
