cycle,name,latent_period
67,Residents62,4
200,Residents82,2
240,Residents115,9
351,Staff11,3
509,Staff118,6
579,Staff108,4
605,Staff130,9
618,Residents67,6
624,Residents68,2
632,Residents40,9
649,Staff25,8
700,Staff34,3
707,Residents132,3
724,Residents126,8
788,Staff158,2
871,Residents162,2
921,Residents128,3
