cycle,name,latent_period
80,Residents54,3
91,Residents55,4
141,Staff166,8
161,Staff41,5
244,Residents70,3
353,Residents23,3
455,Residents19,3
476,Residents21,3
483,Residents26,2
557,Residents129,4
595,Residents128,7
595,Residents127,8
685,Residents130,5
817,Residents133,4
976,Residents134,4
