cycle,name,latent_period
51,Residents159,6
224,Staff86,6
231,Staff83,4
292,Residents156,7
302,Residents35,3
356,Residents132,2
375,Staff48,4
379,Staff145,4
409,Residents130,7
449,Staff72,7
451,Staff10,7
475,Staff20,5
497,Staff89,5
559,Residents85,7
605,Residents81,3
815,Staff6,9
