cycle,name,latent_period
129,Residents14,5
131,Staff141,6
193,Residents59,2
286,Residents58,2
295,Residents80,4
306,Residents57,3
327,Residents10,2
564,Staff164,9
690,Residents30,5
806,Residents33,2
