cycle,name,latent_period
31,Residents164,7
45,Residents168,4
306,Residents80,2
336,Staff66,4
352,Residents142,2
361,Residents114,2
373,Staff101,8
381,Residents78,8
388,Residents115,6
435,Residents59,5
444,Residents141,5
444,Residents143,7
601,Residents58,5
628,Residents56,4
741,Residents57,8
955,Staff76,9
