cycle,name,latent_period
93,Staff26,3
165,Staff155,4
209,Staff118,4
270,Residents165,2
291,Residents2,2
309,Staff61,8
336,Staff13,7
344,Residents167,8
423,Residents1,8
423,Staff152,3
