cycle,name,latent_period
42,Staff65,7
651,Staff102,3
745,Staff55,4
747,Staff66,3
864,Staff14,5
905,Residents111,2
924,Residents112,2
959,Staff81,4
969,Residents113,5
1173,Staff162,7
