cycle,name,latent_period
151,Residents59,2
167,Residents56,2
236,Staff101,8
308,Staff110,6
311,Residents57,4
312,Residents13,6
808,Staff20,3
938,Staff165,3
1088,Staff169,6
1275,Staff13,2
1276,Staff90,4
1347,Staff53,3
1364,Residents119,2
1388,Residents47,5
1394,Staff70,6
1436,Staff25,4
1462,Residents19,2
1502,Residents117,5
1509,Staff120,4
1556,Residents20,6
