cycle,name,latent_period
51,Residents161,3
65,Residents160,2
188,Residents59,7
328,Residents58,6
444,Residents57,8
588,Residents141,9
593,Residents143,6
701,Residents119,4
701,Residents115,2
711,Residents118,6
872,Residents114,2
909,Residents63,3
912,Residents65,4
930,Staff156,7
968,Residents145,5
1130,Residents164,5
1377,Residents55,5
1445,Residents139,6
1566,Residents56,2
1652,Residents64,4
1763,Residents111,3
1896,Staff70,5
2093,Residents171,2
2099,Residents35,5
2101,Residents30,3
