cycle,name,latent_period
26,Residents164,2
30,Residents170,3
31,Residents162,2
186,Staff5,2
186,Staff116,7
257,Residents74,8
296,Residents127,7
299,Residents131,4
302,Residents4,5
330,Staff31,2
403,Staff85,4
424,Residents129,2
462,Residents130,2
472,Residents70,9
483,Residents128,5
575,Residents96,7
