cycle,name,latent_period
365,Staff53,2
409,Staff77,5
497,Residents32,2
622,Residents50,4
667,Residents47,4
693,Residents53,2
703,Residents52,7
745,Residents49,3
813,Residents119,3
829,Residents31,4
830,Residents35,9
859,Staff109,3
860,Staff161,8
1151,Staff21,5
1288,Staff101,7
1323,Residents98,2
1477,Residents124,8
1479,Staff28,5
1506,Staff107,4
1678,Residents125,6
