cycle,name,latent_period
83,Staff72,5
97,Staff87,7
100,Residents146,9
110,Residents143,8
120,Residents141,9
126,Residents149,7
142,Residents138,2
192,Staff166,4
196,Residents144,3
217,Staff6,4
252,Residents132,2
268,Staff164,3
290,Staff136,3
313,Residents162,3
417,Residents110,4
594,Staff145,2
604,Staff114,2
605,Staff64,9
605,Staff19,5
608,Staff80,4
648,Staff81,6
650,Staff83,6
661,Residents16,4
733,Residents2,3
819,Staff54,2
827,Staff98,6
872,Residents121,2
920,Residents1,6
