cycle,name,latent_period
39,Residents1,9
44,Staff29,6
96,Residents0,3
114,Staff9,6
115,Staff62,7
122,Residents17,7
140,Staff117,5
140,Staff46,4
232,Residents65,3
305,Residents63,7
579,Staff150,3
