cycle,name,latent_period
29,Residents84,4
213,Residents114,4
280,Staff133,3
304,Staff94,8
350,Residents87,7
354,Residents107,6
429,Residents103,5
461,Residents112,2
477,Residents152,6
478,Residents43,2
482,Residents95,2
490,Staff0,3
565,Residents92,9
591,Residents44,5
601,Residents88,4
616,Residents82,7
645,Residents80,5
661,Residents99,4
690,Residents102,6
776,Residents101,4
798,Residents8,2
805,Staff98,4
