seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
138.0,8,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
138.0,32,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
138.0,56,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
138.0,80,0,1,1,173,1,0,0,1,0,0,0,1,0,116,340,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
138.0,104,0,1,1,173,1,0,0,1,0,0,0,1,0,116,340,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
138.0,128,0,1,1,173,1,0,0,1,0,0,0,1,0,116,340,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
138.0,152,0,1,1,173,1,0,0,1,0,0,0,1,0,174,510,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
138.0,176,0,1,1,173,1,0,0,1,0,0,0,1,0,174,510,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
138.0,200,0,1,1,173,1,0,0,1,0,0,0,1,0,174,510,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
138.0,224,0,0,0,173,0,0,0,1,0,0,0,1,0,232,680,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
138.0,248,0,1,1,173,0,1,1,1,0,0,1,1,0,232,680,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
138.0,272,271,1,2,173,0,1,2,1,1,0,2,1,0,232,680,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
138.0,296,271,0,0,173,0,0,0,1,1,0,2,1,0,290,848,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
138.0,320,271,0,0,173,0,0,0,1,1,0,2,1,0,290,848,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
138.0,344,271,0,0,173,0,0,0,1,1,0,2,1,0,290,848,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
138.0,368,271,0,0,173,0,0,0,1,1,0,2,1,0,348,1016,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
138.0,392,271,1,1,173,0,1,1,0,1,0,3,1,0,348,1016,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
138.0,416,271,2,2,173,0,2,2,0,1,0,4,1,0,348,1016,0.30400000000000005,0.1,3,0.95,0.1467,0.0619,0.5,A
