seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
320.0,8,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,32,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,56,0,3,3,173,1,2,2,0,0,0,2,0,0,58,170,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,80,0,3,3,173,1,2,2,0,0,0,2,0,0,58,170,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,104,0,3,3,173,1,2,2,0,0,0,2,0,0,58,170,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,128,0,2,2,173,2,0,0,0,0,1,2,0,0,116,338,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,152,0,2,2,173,2,0,0,0,0,1,2,0,0,116,338,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,176,162,3,4,172,2,1,1,0,1,2,3,0,0,116,338,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,200,162,3,4,172,2,1,1,1,1,2,3,1,0,116,338,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,224,162,2,3,172,1,1,1,0,1,2,3,1,0,116,338,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,248,162,1,2,172,1,0,0,0,1,2,4,1,0,174,504,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,272,162,2,3,172,1,1,1,0,1,2,5,1,0,174,504,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,296,162,4,4,172,2,2,2,0,1,2,6,1,0,174,504,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,320,162,4,4,172,1,3,3,0,1,2,7,1,0,174,504,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,344,162,4,4,172,1,3,3,0,1,2,7,1,0,174,504,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,368,162,1,1,172,1,0,0,0,1,2,7,1,0,232,667,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,392,162,1,1,172,1,0,0,0,1,2,7,1,0,232,667,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,416,162,1,1,172,0,1,1,0,1,2,8,1,0,232,667,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,440,162,1,1,172,0,1,1,0,1,2,8,1,0,232,667,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,464,162,1,1,172,0,1,1,0,1,2,8,1,0,232,667,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,488,162,0,0,172,0,0,0,0,1,2,8,1,0,290,829,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,512,162,0,0,172,0,0,0,0,1,2,8,1,0,290,829,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,536,162,0,0,172,0,0,0,0,1,2,8,1,0,290,829,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,560,162,0,0,172,0,0,0,0,1,2,8,1,0,290,829,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,584,162,0,0,172,0,0,0,0,1,2,8,1,0,290,829,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
320.0,608,162,0,0,172,0,0,0,0,1,2,8,1,0,348,991,0.30400000000000005,0.1,5,0.95,0.1467,0.0619,0.7,A
