seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
168.0,8,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.30400000000000005,0.01,5,0.8,0.1467,0.0619,0.5,A
168.0,32,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.30400000000000005,0.01,5,0.8,0.1467,0.0619,0.5,A
168.0,56,42,1,2,172,1,0,0,0,1,1,0,0,0,58,170,0.30400000000000005,0.01,5,0.8,0.1467,0.0619,0.5,A
168.0,80,42,1,2,172,1,0,0,0,1,1,0,0,0,58,170,0.30400000000000005,0.01,5,0.8,0.1467,0.0619,0.5,A
168.0,104,42,1,2,172,1,0,0,0,1,1,0,0,0,58,170,0.30400000000000005,0.01,5,0.8,0.1467,0.0619,0.5,A
168.0,128,42,1,2,172,1,0,0,0,1,1,0,0,0,122,340,0.30400000000000005,0.01,5,0.8,0.1467,0.0619,0.5,A
168.0,152,42,2,2,172,2,0,0,0,1,1,0,0,0,139,340,0.30400000000000005,0.01,5,0.8,0.1467,0.0619,0.5,A
168.0,176,42,2,2,172,2,0,0,0,1,1,0,0,0,157,340,0.30400000000000005,0.01,5,0.8,0.1467,0.0619,0.5,A
168.0,200,42,2,2,172,2,0,0,0,1,1,0,0,0,178,340,0.30400000000000005,0.01,5,0.8,0.1467,0.0619,0.5,A
168.0,224,42,1,1,172,1,0,0,0,1,1,0,0,0,196,340,0.30400000000000005,0.01,5,0.8,0.1467,0.0619,0.5,A
168.0,248,42,1,1,172,1,0,0,0,1,1,0,0,0,270,510,0.30400000000000005,0.01,5,0.8,0.1467,0.0619,0.5,A
168.0,272,42,0,0,172,0,0,0,0,1,1,0,0,0,284,510,0.30400000000000005,0.01,5,0.8,0.1467,0.0619,0.5,A
168.0,296,42,0,0,172,0,0,0,0,1,1,0,0,0,284,510,0.30400000000000005,0.01,5,0.8,0.1467,0.0619,0.5,A
168.0,320,42,0,0,172,0,0,0,0,1,1,0,0,0,284,510,0.30400000000000005,0.01,5,0.8,0.1467,0.0619,0.5,A
168.0,344,42,0,0,172,0,0,0,0,1,1,0,0,0,284,510,0.30400000000000005,0.01,5,0.8,0.1467,0.0619,0.5,A
168.0,368,42,0,0,172,0,0,0,0,1,1,0,0,0,342,680,0.30400000000000005,0.01,5,0.8,0.1467,0.0619,0.5,A
168.0,392,42,0,0,172,0,0,0,0,1,1,0,0,0,342,680,0.30400000000000005,0.01,5,0.8,0.1467,0.0619,0.5,A
