seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
144.0,8,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.38,0.01,3,0.75,0.3408,0.1357,0.7,B
144.0,32,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.38,0.01,3,0.75,0.3408,0.1357,0.7,B
144.0,56,51,1,2,172,1,0,0,0,1,1,0,0,0,58,170,0.38,0.01,3,0.75,0.3408,0.1357,0.7,B
144.0,80,65,1,3,171,1,0,0,0,2,2,0,0,0,116,340,0.38,0.01,3,0.75,0.3408,0.1357,0.7,B
144.0,104,65,1,3,171,1,0,0,0,2,2,0,0,0,116,340,0.38,0.01,3,0.75,0.3408,0.1357,0.7,B
144.0,128,65,4,4,171,3,1,1,0,2,2,1,0,0,116,340,0.38,0.01,3,0.75,0.3408,0.1357,0.7,B
144.0,152,65,3,3,171,3,0,0,0,2,2,1,0,0,180,509,0.38,0.01,3,0.75,0.3408,0.1357,0.7,B
144.0,176,65,5,5,171,4,1,1,0,2,3,2,0,0,203,509,0.38,0.01,3,0.75,0.3408,0.1357,0.7,B
144.0,200,188,5,6,170,4,1,1,0,3,4,2,0,0,226,509,0.38,0.01,3,0.75,0.3408,0.1357,0.7,B
144.0,224,188,3,4,170,3,0,0,0,3,4,2,0,0,303,677,0.38,0.01,3,0.75,0.3408,0.1357,0.7,B
144.0,248,188,4,5,170,3,1,1,0,3,4,3,0,0,320,677,0.38,0.01,3,0.75,0.3408,0.1357,0.7,B
144.0,272,188,2,3,170,1,1,1,0,3,4,3,0,0,332,677,0.38,0.01,3,0.75,0.3408,0.1357,0.7,B
144.0,296,188,1,2,170,1,0,0,0,3,4,3,0,0,390,844,0.38,0.01,3,0.75,0.3408,0.1357,0.7,B
144.0,320,188,1,2,170,1,0,0,0,3,4,3,0,0,390,844,0.38,0.01,3,0.75,0.3408,0.1357,0.7,B
144.0,344,328,1,3,169,1,0,0,0,4,5,3,0,0,390,844,0.38,0.01,3,0.75,0.3408,0.1357,0.7,B
