seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
957.0,8,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,32,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,56,34,1,2,172,1,0,0,0,1,1,0,0,0,58,170,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,80,34,1,2,172,1,0,0,0,1,1,0,0,0,58,170,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,104,34,1,2,172,1,0,0,0,1,1,0,0,0,58,170,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,128,34,1,2,172,1,0,0,0,1,1,0,0,0,58,170,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,152,34,1,2,172,1,0,0,0,1,1,0,0,0,58,170,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,176,34,1,2,172,1,0,0,0,1,1,0,0,0,120,340,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,200,34,1,2,172,1,0,0,0,1,1,0,0,0,134,340,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,224,34,1,1,172,1,0,0,0,1,1,0,0,0,151,340,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,248,34,1,1,172,1,0,0,0,1,1,0,0,0,167,340,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,272,34,1,1,172,1,0,0,0,1,1,0,0,0,183,340,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,296,34,1,1,172,1,0,0,0,1,1,0,0,0,197,340,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,320,34,0,0,172,0,0,0,0,1,1,0,0,0,198,340,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,344,34,0,0,172,0,0,0,0,1,1,0,0,0,256,510,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,368,34,0,0,172,0,0,0,0,1,1,0,0,0,256,510,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,392,34,0,0,172,0,0,0,0,1,1,0,0,0,256,510,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,416,34,0,0,172,0,0,0,0,1,1,0,0,0,256,510,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
957.0,440,34,0,0,172,0,0,0,0,1,1,0,0,0,256,510,0.38,0.01,7,0.95,0.3408,0.1357,0.7,B
