seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
387.0,8,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,32,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,56,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,80,64,1,2,172,1,0,0,0,1,1,0,0,0,58,170,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,104,64,1,2,172,1,0,0,0,1,1,0,0,0,58,170,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,128,64,2,3,172,1,1,1,0,1,1,1,0,0,58,170,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,152,64,2,3,172,1,1,1,0,1,1,1,0,0,58,170,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,176,64,1,2,172,1,0,0,0,1,1,1,0,0,121,339,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,200,64,3,3,172,2,1,1,0,1,1,2,0,0,138,339,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,224,64,2,2,172,1,1,1,0,1,1,2,0,0,156,339,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,248,64,2,2,172,1,1,1,0,1,1,2,0,0,173,339,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,272,64,3,3,172,1,2,2,0,1,1,3,0,0,186,339,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,296,64,3,3,172,1,2,2,0,1,1,3,0,0,201,339,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,320,64,2,2,172,0,2,2,0,1,1,3,0,0,205,339,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,344,64,1,1,172,1,0,0,0,1,2,4,0,0,263,505,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,368,64,1,1,172,1,0,0,0,1,2,4,0,0,263,505,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,392,64,1,1,172,1,0,0,0,1,2,4,0,0,263,505,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,416,64,1,1,172,1,0,0,0,1,2,4,0,0,263,505,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,440,64,2,2,172,1,1,1,0,1,2,5,0,0,263,505,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
387.0,464,449,2,3,171,1,1,1,0,2,3,5,0,0,263,505,0.30400000000000005,0.1,7,0.8,0.3408,0.1357,0.5,B
