seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
247.0,8,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,32,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,56,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,80,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,104,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,128,0,1,1,173,1,0,0,0,0,0,0,0,0,116,340,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,152,145,2,3,172,1,1,1,0,1,1,1,0,0,116,340,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,176,145,3,4,172,2,1,1,0,1,2,1,0,0,116,340,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,200,189,5,7,171,2,3,3,0,2,3,3,0,0,116,340,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,224,189,5,6,171,2,3,3,0,2,3,3,0,0,116,340,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,248,189,4,5,171,2,2,2,1,2,3,3,1,0,178,509,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,272,189,6,7,171,2,4,4,1,2,3,5,1,0,192,509,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,296,189,7,8,171,3,4,4,1,2,4,5,1,0,207,509,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,320,303,8,10,170,4,4,4,1,3,6,5,1,0,221,509,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,344,303,7,9,170,4,3,3,1,3,6,5,1,0,235,509,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,368,360,4,7,169,2,2,2,1,4,7,5,1,0,298,677,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,392,381,6,8,168,4,2,2,1,5,8,5,1,0,305,677,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,416,381,7,9,168,4,3,3,1,5,8,6,1,0,318,677,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,440,436,8,12,167,5,3,5,1,8,9,9,1,0,329,677,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,464,436,8,12,167,4,4,6,1,8,9,11,1,0,346,677,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,488,476,4,9,165,3,1,2,0,11,11,12,1,0,407,840,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,512,476,6,10,165,5,1,2,1,11,13,12,2,0,412,840,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,536,476,7,10,165,5,2,3,0,11,13,13,2,0,412,840,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,560,476,10,12,165,7,3,3,0,11,15,13,2,0,412,840,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,584,578,11,13,163,8,3,3,0,13,17,13,2,0,420,840,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,608,602,11,13,162,10,1,1,0,14,20,14,2,0,495,1000,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,632,618,11,15,162,10,1,3,0,16,20,16,2,0,519,1000,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,656,650,13,18,160,12,1,3,0,18,24,16,2,0,542,1000,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,680,668,12,18,157,10,2,3,0,21,27,16,2,0,566,1000,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,704,687,13,20,156,9,4,5,0,22,28,18,2,0,590,1000,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,728,687,10,14,156,10,0,0,3,22,28,18,5,0,672,1155,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,752,741,10,14,156,9,1,2,2,23,28,20,5,0,695,1155,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,776,774,10,13,155,9,1,2,2,24,29,20,5,0,719,1155,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,800,797,11,13,154,8,3,3,2,25,30,21,5,0,742,1155,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,824,811,8,12,152,5,3,3,2,27,32,21,5,0,763,1155,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,848,811,7,11,152,6,1,1,2,27,33,21,5,0,844,1308,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,872,811,5,9,152,4,1,1,2,27,33,21,5,0,865,1308,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,896,811,4,7,152,3,1,1,2,27,33,21,5,0,887,1308,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,920,910,4,7,151,3,1,1,1,28,34,21,5,1,905,1308,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,944,910,2,5,151,2,0,0,1,28,34,21,5,1,920,1308,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,968,910,4,5,151,4,0,0,2,28,34,21,6,1,997,1461,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,992,910,4,5,151,4,0,0,1,28,34,21,6,1,1016,1461,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1016,910,6,6,151,5,1,1,1,28,34,22,6,1,1034,1461,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1040,910,5,5,151,4,1,1,1,28,34,22,6,1,1053,1461,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1064,910,3,3,151,2,1,1,1,28,34,22,6,1,1072,1461,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1088,910,1,1,151,1,0,0,0,28,34,22,6,2,1147,1613,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1112,1091,1,2,150,1,0,0,0,29,35,22,6,2,1147,1613,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1136,1091,0,1,150,0,0,0,0,29,35,22,6,2,1147,1613,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1160,1091,0,1,150,0,0,0,0,29,35,22,6,2,1147,1613,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1184,1178,1,3,150,0,1,2,0,30,35,24,6,2,1147,1613,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1208,1178,0,1,150,0,0,0,0,30,35,24,6,2,1205,1763,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1232,1178,1,1,150,1,0,0,0,30,35,24,6,2,1205,1763,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1256,1178,2,2,150,1,1,1,0,30,35,25,6,2,1205,1763,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1280,1178,2,2,150,1,1,1,0,30,35,25,6,2,1205,1763,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1304,1178,2,2,150,1,1,1,0,30,35,25,6,2,1205,1763,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1328,1178,1,1,150,1,0,0,0,30,35,25,6,2,1263,1912,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1352,1178,0,0,150,0,0,0,0,30,35,25,6,2,1263,1912,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1376,1178,0,0,150,0,0,0,0,30,35,25,6,2,1263,1912,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1400,1178,1,1,150,0,1,1,0,30,35,26,6,2,1263,1912,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1424,1178,2,2,150,0,2,2,0,30,35,27,6,2,1263,1912,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1448,1178,0,0,150,0,0,0,0,30,35,27,6,2,1321,2059,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1472,1178,0,0,150,0,0,0,0,30,35,27,6,2,1321,2059,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1496,1178,0,0,150,0,0,0,0,30,35,27,6,2,1321,2059,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
247.0,1520,1178,0,0,150,0,0,0,0,30,35,27,6,2,1321,2059,0.38,0.05,5,0.8,0.3408,0.1357,0.5,B
